item_id,web_name,category,tags,aidong_tags,object_name,ipa,description
ICON-1845,계절잼라벨,자원|문구,부착물|라벨|종이,무지개곰|늑끼리더,라벨,ɾabel,"봄엔 딸기, 여름엔 살구, 가을엔 무화과. 라벨 한 장이 계절을 병 위에 또박또박 적어 둔다. 한겨울 뚜껑을 열면, 지난 햇빛이 한 숟갈씩 천천히 녹아 나온다."
ICON-1846,수집률배지판,공연,,베이비호랑|끼멍,판,pʰan,"몇 개나 모았는지 굳이 세어 보지 않아도 좋다. 배지판이 대신 자랑해 주니까. 빈칸이 하나씩 채워질 때마다 어깨가 으쓱—이건 숫자가 아니라, 발끝으로 찍어 온 발자취다."
ICON-1847,미발견슬롯카드,자원,문서|카드|종이,토끼솔|막내폭스,카드,kʰadɯ,"아직 만나지 못한 자리 하나. 카드 속 실루엣은 윤곽만 흐릿하게 약속을 건넨다. 비어 있다는 건 곧 채워진다는 말이라서, 설렘은 늘 물음표의 모양을 하고 너를 기다린다."
ICON-1848,도감완료스탬프,문구,,단정멍|리더프로듀냥,도감완료스탬프,toɡamwanɾjosɯtʰɛmpʰɯ,"마지막 칸에 도장이 '쾅' 내려앉는 그 소리. 도감을 덮으며 손바닥을 펴 보면, 빨간 잉크 한 점이 완성의 훈장처럼 묻어 있다. 끝까지 모은 사람만 아는, 그 깊은 개운함."
ICON-1849,희귀도색칩,공연,,노블여우|리듬햄찌,칩,tɕʰip,"같은 모양이라도 색이 다르면 이야기가 달라진다. 칩 하나가 평범함과 귀함 사이에 가만히 선을 긋는다. 수집가의 눈은 늘, 그 미묘한 빛깔의 차이 앞에서 오래 멈춰 선다."
ICON-1850,반복수집교환권,공연,,발랄여우|멜로사슴,권,kwʌn,"또 나왔네, 또. 이미 가진 걸 세 번째로 줍던 날, 이 교환권이 슬쩍 손을 내민다. 중복도 버리지 않고 품으면, 언젠가 귀한 것으로 돌아온다는 다정한 위로처럼."
ICON-1851,컬렉션상자번호판,공예시설,용기|상자,연기다람|멜로강아지,판,pʰan,"상자마다 번호를 달아 두면 창고가 작은 도서관이 된다. 17번엔 봄에 모은 것, 23번엔 바닷가에서 주운 것. 나는 흩어진 기억을 한 줄씩 정리하는, 조용한 색인이다."
ICON-1852,전시위치가이드,공예시설,,받아멍|소리오리,전시위치가이드,tɕʌnsiytɕʰiɡaidɯ,"전시는 자리가 절반을 짓는다. 키 큰 건 뒤로, 빛나는 건 가운데로. 가이드를 따라 손을 옮기다 보면, 어수선하던 진열대가 어느새 작은 미술관처럼 가만히 숨을 고른다."
ICON-1853,수집품먼지털이,생활,,지함늑대|런웨이다람,수집품먼지털이,sudʑippʰummʌndʑitʰʌli,"아끼는 것일수록 먼지는 더 잘 내려앉는다. 부드러운 솔끝으로 살살, 오래 들여다보지 못한 미안함까지 함께 쓸어낸다. 닦는 동안 잠들었던 추억도 잠깐, 다시 반짝인다."
ICON-1854,보관한도확장권,공예시설,,토끼|숨결막내멍,권,kwʌn,"모으다 보면 자리가 모자란 것도 행복한 고민이 된다. 한 칸 더 늘어난 선반을 보며 가만히 안도하는 마음—이건 욕심이 아니라, 좋아하는 게 그만큼 많다는 증거다."
ICON-1855,친구초대코드카드,자원,문서|카드|종이,호흡사막여우|푸들웅,카드,kʰadɯ,"이 코드를 건네는 건 '같이 놀자'는 가장 다정한 초대장이다. 숫자 몇 자에 담긴 마음, 받은 친구가 섬에 첫발을 디디면 그제야 둘만의 이야기가 시작된다."
ICON-1856,공동창고열쇠,생활,,호주여우|숨결사슴,공동창고열쇠,koŋdoŋtɕʰaŋɡojʌlsø,"창고 문은 결코 혼자 열리지 않는다. 너와 나, 두 손이 모여야 비로소 돌아가는 자물쇠. 함께 쓰는 공간엔 함께 지키는 약속이, 늘 열쇠 모양을 하고 걸려 있다."
ICON-1857,분실물신고태그,생활,부착물|태그,수호등토끼|하이톤늑대,태그,tʰɛɡɯ,"잃어버린 물건도 누군가에겐 소중함이다. '여기 있어요' 한 줄을 적어 거는 일—태그는 잠시 길 잃은 마음과 주인 사이를, 다시 가만히 이어 주는 작은 끈이다."
ICON-1858,도움요청깃발,생활,,분홍볼|티라노듀,깃발,kitbal,"도와달라는 말은 약함이 아니라 용기다. 깃발이 올라가면 어디선가 누군가 달려온다. 이 섬에서 가장 빠르게 퍼지는 건 소문이 아니라, 서로를 향해 뻗는 손길이다."
ICON-1859,응급연락팔찌,생활,,정현댕|소프트토끼,응급연락팔찌,ɯŋɡɯbjʌnɾakpʰaltɕ͈i,"손목에 두른 작은 안심 하나. 무슨 일이 생겨도, 여기 적힌 번호가 누구보다 먼저 달려와 준다. 평소엔 잊고 지내다가 꼭 필요한 순간 가장 든든해지는 조용한 동행."
ICON-1860,역할분담칩,생활,,호흡사막여우,칩,tɕʰip,"누가 장을 보고 누가 요리할지, 칩을 나눠 가지면 다툴 일이 없다. 같이 무언가를 만드는 일의 첫걸음은, 각자의 몫을 서로 다정하게 정해 주는 데서 시작된다."
ICON-1861,협동제작표,생활,,동선수달|꼬마호랑이,표,pʰjo,"혼자라면 엄두도 못 냈을 일이, 여럿이 모이면 거짓말처럼 가능해진다. 표 위에 이름이 하나씩 채워질수록 빈칸은 줄고 웃음은 늘어난다. 협동은 칸과 칸 사이에서 조용히 자란다."
ICON-1862,방문매너카드,자원,문서|카드|종이,힘센늘보|씰윤물개,카드,kʰadɯ,"남의 집에 들어설 땐 발끝부터 조심스러워진다. 카드에 적힌 건 거창한 규칙이 아니라, '신발은 가지런히, 인사는 먼저' 같은 작고 따뜻한 약속들뿐이다."
ICON-1863,파티해산벨,문구,,청음토끼|소프트늑대,벨,pel,"즐거움도 끝이 있어야 다음이 기다려진다. 종이 '딸랑' 울리면 다들 아쉬운 얼굴로 주섬주섬 짐을 챙긴다. 잘 헤어지는 법을 아는 파티가, 가장 오래도록 마음에 남는다."
ICON-1864,매트리스모서리밴드,건강,착용|밴드,앞니쥐|멜로꼬리멍,밴드,pɛndɯ,"이불을 아무리 매끈히 펴도 모서리는 꼭 들뜨고 만다. 네 귀퉁이를 야무지게 붙잡아 주는 밴드 덕분에, 매일 아침의 침대가 호텔방처럼 반듯하게 눈을 뜬다."
ICON-1865,이불깃단추끈,자원|생활,천,보컬삐약|받침기둥곰,끈,k͈ɯn,"나는 이불 깃을 붙드는 단추 끈이다. 밤새 아무리 뒤척여도 깃이 도망가지 못하게 꼭 쥐고 버틴다. 자고 일어나 흐트러짐 하나 없는 이불, 그게 내 밤샘 근무의 보람이다."
ICON-1866,토퍼고정클립,자원|문구,고정|클립|금속|플라스틱,호리범|댄스멍,클립,kʰɯlɾip,"토퍼는 틈만 나면 슬그머니 미끄러지려 한다. 그때마다 클립이 모서리를 콱 물어 자리를 지킨다. 보이지 않는 구석에서 잠자리를 붙드는, 말 없는 고집쟁이 하나."
ICON-1867,시트주름펴개,생활,,코알라책|숨결알파카,시트주름펴개,sitʰɯdʑuɾɯmpʰjʌɡɛ,"밤사이 생긴 시트의 잔주름은 어쩐지 마음의 구김을 닮았다. 펴개로 한 번 쓸어내리면 매끈해지는 천처럼, 헝클어졌던 하루도 그렇게 곱게 다려졌으면 좋겠다."
ICON-1868,매트리스통풍받침,건강,받침,꽃사슴|노블멍,받침,pattɕʰim,"매트리스에게도 숨 쉴 틈이 필요하다. 받침이 아래로 바람길을 열어 주면 눅눅함이 빠져나가고 보송함이 스며든다. 좋은 잠은, 등을 받친 그 공기에서부터 가만히 시작된다."
ICON-1869,이불커버지퍼덮개,자원|생활,보호|커버|천,패션냥|라이언,이불커버지퍼덮개,ibulkʰʌbʌdʑipʰʌdʌpɡɛ,"이불 커버 갈 때 솜이 자꾸 삐져나오는 그 한밤의 난리. 지퍼를 덮개로 한 번 가려 두면, 자다가 발에 걸려 깰 일도 없다. 작은 덮개 하나가 데려오는, 커다란 평화."
ICON-1870,솜뭉침방지패드,생활,,민첩냥|호흡수달,패드,pʰɛdɯ,"베개 솜은 어느새 한쪽으로 몰려 작은 언덕을 만든다. 패드가 그 사이를 묵묵히 버텨 주면 평평함이 끝까지 남는다. 덕분에 매일 밤, 새것 같은 폭신함이 어김없이 돌아온다."
ICON-1871,침대시트탄력고리,생활,연결|고리,온기승환토끼|밀리쥐,고리,koɾi,"시트는 늘 한쪽으로 슬슬 벗겨지려 한다. 모서리에 고리를 걸어 탱탱하게 당겨 두면, 밤새 뒤척여도 끄떡없다. 팽팽함은 그렇게 조용히 숙면의 밑바탕이 되어 준다."
ICON-1872,베갯잇교체태그,생활,부착물|태그,고음리더냥|렌즈사슴,태그,tʰɛɡɯ,"오늘 베갯잇을 빨았던가, 문득 헷갈릴 때 태그 한 장이 또렷이 답해 준다. 자고 또 자느라 자꾸 잊어버리는 일정을, 이 작은 표식이 대신 야무지게 기억해 준다."
ICON-1873,꿈일기끼움책갈피,문구,,카리스마독수리|삐죽오리,꿈일기끼움책갈피,k͈umilɡik͈iumtɕʰɛkɡalpʰi,"깨자마자 손가락 사이로 흩어지는 꿈을, 책갈피가 끼워 둔 그 페이지에 붙잡아 둔다. 펼치면 어젯밤 바다도 하늘도 그대로—잠과 글 사이에 살며시 놓인 작은 다리."
ICON-1874,백색소음조약돌,생활,,호흡너굴|멜로펭귄,백색소음조약돌,pɛksɛksoɯmdʑojakdol,"너무 조용한 밤은 오히려 잠을 깨우곤 한다. 조약돌이 사르락, 빗소리 같은 소리를 풀어 두면 마음이 그 결을 따라 천천히 가라앉는다. 침묵을 가만히 다독이는 작은 돌."
ICON-1875,온도감지수면칩,건강,,막내보컬멍|막내호랑,칩,tɕʰip,"잠든 사이 이마가 더운지 발끝이 찬지, 칩이 곁에서 가만히 지켜본다. 몸에 딱 맞는 온도를 조용히 찾아 주는 밤지기 덕에, 새벽까지 깨지 않고 잠이 흐른다."
ICON-1876,암막커튼집게,생활,고정|집게,갭댄스멍|멜로사슴,집게,tɕipɡe,"아침 햇살은 어찌나 부지런한지, 자꾸 커튼 틈으로 비집고 든다. 집게로 양끝을 꽉 물어 두면 방은 다시 한밤중처럼 까매진다. 늦잠 한 번의, 든든한 공범."
ICON-1877,달빛투사스탠드,전자,,소프트멍|첫물수달,달빛투사스탠드,talbittʰusasɯtʰɛndɯ,"불을 끄면 천장 위로 달이 떠오른다. 스탠드가 쏘아 올린 은은한 빛이 방을 작은 밤하늘로 바꿔 놓는다. 달을 올려다보며 잠들던 그 마음을, 그대로 머리맡에 둔다."
ICON-1878,수면향주머니걸이,건강,수납|주머니,황금멍|또렷초점여우,수면향주머니걸이,sumjʌnhjaŋdʑumʌniɡʌli,"라벤더와 풀내음을 담은 주머니가 머리맡에서 살랑살랑 흔들린다. 코끝으로 스미는 향을 따라 어깨가 스르르 풀리고, 향낭 하나가 베개보다 먼저 잠을 청해 준다."
ICON-1879,자장가오르골핀,생활,,숨결토끼|푸들웅,핀,pʰin,"태엽을 가만히 감으면 작은 멜로디가 풀려나온다. 핀 끝에서 돌아 나오는 자장가는, 할머니가 등을 토닥이던 그 박자를 꼭 닮았다. 음 하나하나가 눈꺼풀을 천천히 무겁게 한다."
ICON-1880,습도식물컵,자원,,베이비라이언|미소멍,컵,kʰʌp,"나는 흙 대신 맑은 물로 식물을 키우는 컵이다. 잔뿌리가 물속에 둥둥 떠다니는 걸 들여다보고 있으면, 방 안 공기까지 한결 촉촉해진다. 책상 위에 고인, 작은 초록의 우물."
ICON-1881,꿈조각수집병,자원,파츠|조각,호주여우|젤리보물토끼,병,pjʌŋ,"잠결에 흘린 꿈은 형태가 없어, 깨고 나면 손가락 사이로 새어나가 버려. 사라질 조각 하나를 병뚜껑으로 가만히 막아 아침까지 붙잡아 두는 일—기억하고 싶은 마음은 이렇게 작은 데서 시작된다."
ICON-1882,머리맡안경트레이,패션,받침|트레이,솜다람|소리삐약,트레이,tʰɯɾei,"안경을 벗어 내려놓는 순간, 신기하게도 하루치 피로까지 함께 내려가. 머리맡의 이 작은 자리는 그 한 동작을 받아 주려고 거기 있다. 잠들기 전, 세상을 조용히 흐리게 만드는 트레이."
ICON-1883,협탁물컵받침링,생활,받침,불독리더|온기중심멍,링,ɾiŋ,"물컵이 남기는 둥근 자국 하나, 사소해 보여도 협탁의 나뭇결에는 흠이 된다. 그걸 막으려 끼우는 작은 고리. 아끼는 마음은 늘 이런 보이지 않는 자리에서 조용히 일을 한다."
ICON-1884,이불개기각잡이,자원|생활,천,고음리더냥|비트삐약,이불개기각잡이,ibulɡɛɡiɡakdʑabi,"이불을 네모반듯 개는 일에도 결이 있어. 각을 잡아 주는 이 도구를 따라 모서리를 맞추면, 흐트러졌던 마음까지 한 번 펴진다. 정돈된 자리는 하루를 여는 가장 단정한 인사다."
ICON-1885,충전선머리맡고리,전자,연결|고리,쫑긋폭스토끼|햇살볼,고리,koɾi,"충전선이 밤새 바닥으로 스르르 미끄러지는 게 싫어서 머리맡에 걸어 둔 고리. 잠든 사이 조용히 기운을 채운 선이, 아침이면 가득 찬 채 손끝을 기다리고 있다."
ICON-1886,머리맡간식바구니,패션,용기|바구니,단정노루|햇살볼,바구니,paɡuni,"손 닿는 자리에 좋아하는 간식을 모아 둔 바구니. 늦은 밤 출출함이 찾아올 걸 미리 헤아린, 다정한 채비다. 어둠 속에서 한 알 집어 무는 바스락 소리가 괜히 정겹다."
ICON-1887,잠들기책꽂이날개,생활,,모티프돼지|호흡수달,잠들기책꽂이날개,tɕamdɯlɡitɕʰɛkk͈odinalɡɛ,"졸음이 밀려와도 읽던 줄을 잃지 않게, 펼친 책장을 가만히 받쳐 주는 날개. 눈이 감기기 직전 덮어 둔 한 페이지가, 내일 밤 같은 자리에서 너를 기다린다."
ICON-1888,머리맡알람돌받침,패션,받침,말풍선앵무|그루브릴라,받침,pattɕʰim,"아침을 깨우는 알람 시계에게도 흔들리지 않는 제자리가 필요해. 둥근 돌받침은 묵직하게 그 무게를 받아, 새벽이 와도 미끄러지지 않는 약속처럼 그 자리를 지킨다."
ICON-1889,수면안대걸이못,건강,,벚꽃솔|갈기루미사자,수면안대걸이못,sumjʌnandɛɡʌlimot,"밤새 빛을 가려 준 안대를, 낮 동안 숨 쉬라고 걸어 두는 못 하나. 쓰임을 다한 천에게 마른 자리를 내어 주는 것—작은 보살핌은 이렇게 티 없이 스며든다."
ICON-1890,머리맡손전등집게,패션,고정|집게,호주여우|온기오리,집게,tɕipɡe,"한밤에 필요한 작은 빛을, 원하는 쪽으로 붙들어 두는 집게. 침대 가장자리에 손전등을 물려 두면, 어둠 속을 더듬던 손이 한결 편안해진다. 빛의 방향을 정해 주는 손길."
ICON-1891,칸막이커튼고리줄,생활,연결|고리,황제멍|메인보컬냥,줄,tɕul,"공용 공간을 가르는 커튼을 잡아 주는 고리줄. 얇은 천 한 장이지만, 그 너머는 누군가의 사적인 밤이다. 함께 사는 방에서 서로의 잠을 지켜 주는 다정한 경계선."
ICON-1892,공용콘센트분배목판,전자,,푸들스텝|루미냥,판,pʰan,하나뿐인 콘센트를 여럿이 나눠 쓰도록 만든 목판. 전기를 골고루 돌려 누구의 밤도 어둡지 않게 한다. 같이 사는 일은 결국 이렇게 작은 것부터 나누는 데서 시작된다.
ICON-1893,조명밝기양보돌,생활,,포근범|루미병아리,조명밝기양보돌,tɕomjʌŋbakɡijaŋbodol,"불빛이 너무 환할 때, 말 대신 슬쩍 건네는 돌. ""조금만 줄여 줄래?"" 그 한마디를 이 작은 것이 대신 전한다. 함께 사는 방의 가장 부드러운 부탁이다."
ICON-1894,기상시간양보토큰,생활,게임|토큰,호흡리트리버|노블곰,토큰,tʰokʰɯn,"먼저 일어날 사람에게 손바닥 위로 넘기는 작은 패. 누가 새벽잠을 더 자고 누가 먼저 깰지를, 다툼 없이 이 토큰이 정해 준다. 양보의 순서를 손끝으로 정하는 마음."
ICON-1895,공유옷걸이번호고리,공예시설,연결|고리,연기여우|또렷초점냥,고리,koɾi,"여럿이 함께 쓰는 옷걸이에 매겨 둔 번호 고리. 누구의 자리인지 헷갈리지 않게, 작은 숫자 하나가 조용히 질서를 만든다. 섞이기 쉬운 일상에 그어 둔 다정한 선."
ICON-1896,층침대오름발판캡,생활,,홍당멍,캡,kʰɛp,"이층으로 오르는 발판에 씌우는 캡. 맨발이 닿아도 차갑지도 미끄럽지도 않게, 한 칸의 안전을 챙긴다. 사다리 끝의 이 작은 배려가 위층의 꿈을 든든히 받쳐 준다."
ICON-1897,공용휴지걸이팔,생활,,항해리트리버|시선냥,공용휴지걸이팔,koŋjoŋhjudʑiɡʌlipʰal,"공용 화장실 휴지를 걸어 두는 팔 모양 걸이. 누구든 한 손으로 쉽게 한 칸을 풀 수 있게 자리를 잡았다. 사소해 보여도, 여럿의 아침을 매끄럽게 이어 주는 손길이다."
ICON-1898,방향제순번칩,생활,,글로우냥|잰더냥,칩,tɕʰip,"방향제를 누가 새로 채울지, 순번을 적어 둔 칩. 은은한 향기 한 자락도 돌아가며 책임지자는 약속이다. 좋은 냄새는 거저 오지 않고, 누군가의 차례에서 피어난다."
ICON-1899,공유수면등손잡이,건강,,하모니펭|신사멍,손잡이,sondʑabi,"여럿이 함께 켜고 끄는 수면등의 손잡이. 가장 늦게까지 깨어 있던 손이, 마지막으로 빛을 거둔다. 은은한 불빛을 나눠 가지는, 한방을 쓰는 사람들의 조용한 약속."
ICON-1900,소파팔걸이컵홈,생활,,밝은보컬멍|브리즈펭,소파팔걸이컵홈,sopʰapʰalɡʌlikʰʌphom,소파 팔걸이에 파인 둥근 컵 자리. 손에서 잔을 잠시 놓아도 쏟을 걱정이 없다. 쉬어 가는 자리에는 잔 하나 둘 곳이 있어야 마음이 비로소 편하게 늘어진다.
ICON-1901,쿠션속통지퍼손잡이,생활,,단정멍|합주멍,손잡이,sondʑabi,쿠션 속통을 여닫는 지퍼에 단 작은 손잡이. 고리 하나가 빨래 갈아 끼우는 수고를 덜어 준다. 보이지 않는 안쪽까지 챙기는 손끝—살림의 다정함은 늘 거기 숨어 있다.
ICON-1902,소파등받이끼움쿠션,생활,,달빛멍|스파크냥,소파등받이끼움쿠션,sopʰadɯŋbadik͈iumkʰusjʌn,"등받이 틈을 메워 허리를 받쳐 주는 쿠션. 오래 앉아 있어도 등이 배기지 않도록 빈자리를 채운다. 기대앉는 순간 몸이 ""아, 이거지"" 하고 먼저 알아채는 안락함."
ICON-1903,방석모서리고정밴드,생활,착용|밴드,두부물개|브리즈냥,밴드,pɛndɯ,"앉을 때마다 슬금슬금 따라오던 방석을, 모서리에서 붙잡아 두는 밴드. 미끄러지지 않게 한곳에 고정해 둔다. 단정함이란 이런 작고 끈질긴 고정에서 시작된다."
ICON-1904,쿠션솔기보호띠,생활,,소프트병아리|하루베어,띠,t͈i,쿠션에서 가장 먼저 닳는 곳은 늘 모서리 솔기야. 그 자리를 미리 둘러 감싸 터지지 않게 지켜 주는 보호띠. 오래 곁에 두고 싶은 마음이 박음질처럼 단단하다.
ICON-1905,소파틈리모컨주머니,생활,수납|주머니,노블오랑우탄|온기릴라,주머니,tɕumʌni,"쿠션 사이로 자꾸 사라지던 리모컨에게, 드디어 제집이 생겼다. 소파 틈에 꽂아 두는 작은 주머니. 잃어버린 줄 알았던 게 늘 거기 있다는 건, 생각보다 큰 안심이다."
ICON-1906,무릎담요말이끈,건강,,스타공룡|루미병아리,끈,k͈ɯn,"무릎담요를 돌돌 말아 묶어 두는 끈. 펼쳐 두면 흐트러지는 온기를, 다음 밤을 위해 단정히 갈무리한다. 따뜻함도 이렇게 챙겨 두면 내일 또 꺼내 덮을 수 있다."
ICON-1907,발받침커버단추,생활,보호|커버,말티범멍|막내여우,단추,tantɕʰu,"발이 닿아 가장 빨리 해지는 발받침 커버를, 갈아 끼우기 쉽게 여미는 단추. 톡 끼우는 그 한 동작이 천의 수명을 늘린다. 오래 쓰려는 마음은 작은 데서 야무지다."
ICON-1908,소파다리미끄럼덮개,생활,,글로우냥|합주멍,소파다리미끄럼덮개,sopʰadaɾimik͈ɯɾʌmdʌpɡɛ,"무거운 소파라도 바닥을 긁어선 안 되지. 네 다리 끝에 씌우는 부드러운 덮개가, 마룻바닥을 살금살금 아낀다. 발끝까지 조심스러운 가구는 어쩐지 더 정이 간다."
ICON-1909,리모컨모음꽂이,건강,,활력멍|지혜올빼미,리모컨모음꽂이,ɾimokʰʌnmoɯmk͈odi,"제각기 구르며 흩어지던 리모컨들을 한자리에 나란히 세워 두는 꽂이. 길고 짧은 막대들이 가지런히 줄을 맞춰 서면, 그것만으로 방 안 공기가 한 톤 차분하게 가라앉는다."
ICON-1910,게임패드충전걸이,전자,,저음늘보|숨결늑대,게임패드충전걸이,keimpʰɛdɯtɕʰuŋdʑʌnɡʌli,"한바탕 신나게 놀고 난 게임패드를 걸어 충전하는 고리. 매달려 조용히 기운을 채우는 동안, 손도 잠시 쉰다. 이 짧은 쉼표 하나가 다음 판을 든든히 준비한다."
ICON-1911,보드게임말주머니,생활,수납|주머니,꼬마양|비트사슴,주머니,tɕumʌni,"색색의 말들을 담아 두는 작은 주머니. 한 봉지 안에서 다음 판을 기다리는 조각들이, 흔들 때마다 달그락거린다. 그 소리에 ""한 판 더?"" 하는 설렘이 먼저 깨어난다."
ICON-1912,주사위굴림접시,음식,주방도구|용기|접시,정류장멍|별빛햄찌,접시,tɕʌpsi,"주사위를 굴리는 전용 접시. 테이블 밖으로 톡 튀어 사라지던 운을, 가장자리가 안에 가둬 준다. 또르륵 굴러 멈추는 그 짧은 순간, 모두의 숨이 잠깐 같이 멎는다."
ICON-1913,카드덱고정밴드,자원,문서|카드|종이,별빛냥|발도장냥,밴드,pɛndɯ,"카드 한 벌이 흩어지지 않게 묶어 두는 밴드. 섞이기 전까지는 그 순서가 곧 약속이다. 띠를 풀어 카드를 펼치는 그 손짓에서, 한 판의 이야기가 비로소 시작된다."
ICON-1914,콘솔선정리집게,공예시설,고정|집게,도토리볕|받침기둥곰,집게,tɕipɡe,콘솔 뒤로 엉킨 선을 잡아 가지런히 빗어 내리는 집게. 잘 보이지도 않는 곳의 어수선함을 묵묵히 정리한다. 깔끔함이란 늘 이렇게 등 뒤에서 조용히 완성된다.
ICON-1915,점수칸돌림판,건강,,러브가시|비트친칠라,판,pʰan,"점수 칸을 돌려 표시하는 작은 돌림판. 딸깍, 한 칸씩 숫자가 올라갈 때마다 환호가 따라붙는다. 머리로 셈하지 않아도 손끝이 먼저 그날의 승부를 기억해 둔다."
ICON-1916,보드판세움받침,생활,받침,모티프곰|왕자토끼,받침,pattɕʰim,"보드판을 비스듬히 세워, 둘러앉은 모두가 한눈에 판을 보게 각도를 잡아 주는 받침. 누구도 고개를 빼지 않아도 되도록, 공평한 시야를 조용히 펼쳐 놓는다."
ICON-1917,게임순서뽑기통,생활,,청량늑대|댄스멍,통,tʰoŋ,"게임 순서를 정하려고 손을 쏙 넣어 뽑는 통. 더듬어 집은 막대 하나가 첫 차례를 가른다. 운에 살짝 기대 보는 그 짧은 순간, 둥근 통 안에서 다 같이 두근거린다."
ICON-1918,나눔간식칸접시,음식,주방도구|용기|접시,온기멍|노블수달,접시,tɕʌpsi,"간식을 종류별로 나눠 담는 칸 접시. 자리를 갈라 두면 손이 부딪힐 일 없이, 좋아하는 걸 골라 집을 수 있다. 나눠 먹을 사람을 헤아린 정성이 칸칸마다 담겨 있다."
ICON-1919,찻주전자보온덮개,음식,주방도구,스텝곰|저음냥이,찻주전자보온덮개,tɕʰatdʑudʑʌndʑaboondʌpɡɛ,찻주전자의 어깨를 둘러 온기를 지키는 보온덮개. 차가 천천히 우러나는 동안 식지 않도록 감싸 준다. 따뜻한 한 잔을 끝까지 따뜻하게 내어 주려는 손끝의 마음이다.
ICON-1920,티백건짐받침,야외,받침,꽃미냥|비트펭,받침,pattɕʰim,다 우린 티백을 건져 올려 잠시 쉬게 두는 받침. 마지막 물방울 한 점까지 흘리지 않게 받아 둔다. 제 몫을 다한 잎에게도 단정한 끝맺음 하나 내어 주는 자리.
ICON-1921,공용머그구분고리,음식,연결|고리,꼬마양|인사식사슴,고리,koɾi,"탕비실 선반 위 똑같은 머그 여섯 개. 누구 거냐 묻는 대신 색색 고리를 끼웠다. 작은 표식 하나가 손맛도 입맛도 다른 여섯 사람을, 같은 식탁 한자리에 가만히 묶어 둔다."
ICON-1922,팝콘나눔바구니,음식,용기|바구니,위트토끼|아이디어늑대,바구니,paɡuni,"손에서 손으로 건너가는 동안 고소한 김이 먼저 인사한다. 한 줌씩 덜어 줄수록 이상하게 줄지 않는 게 있다면, 그건 둘러앉아 나눠 먹는 저녁의 마음일 것이다."
ICON-1923,각설탕집게통,음식,식재료,다크늑대|온기중심멍,통,tʰoŋ,"각진 설탕 한 알을 집게로 톡, 찻잔에 떨군다. 흰 모서리가 천천히 풀려 사라지는 걸 바라보는 일—할머니 다탁에서 처음 배운, 서두르지 않는 단맛의 예절이다."
ICON-1924,쟁반미끄럼방지깔개,음식,,꼬마양|리더프로듀냥,쟁반미끄럼방지깔개,tɕɛŋbanmik͈ɯɾʌmbaŋdʑik͈alɡɛ,"쟁반이 기우뚱해도 잔은 제자리를 지킨다. 바닥에서 묵묵히 붙잡아 주는 것들이 늘 그렇듯, 깔개는 미끄러질 뻔한 순간을 혼자 견디고도 끝내 입을 다문다."
ICON-1925,음료빨대세움컵,음식,,스파크범|브이토끼,컵,kʰʌp,"빨대를 곧게 세워 두면 음료도 마음도 흐트러지지 않는다. 별것 아닌 직립 하나에 책상이 단정해지는 오후, 컵은 작은 기둥을 품고 나른한 시간을 조용히 받쳐 든다."
ICON-1926,쿠키부스러기받이,음식,요리,쫑긋솔|리본온기여우,쿠키부스러기받이,kʰukʰibusɯɾʌɡibadi,"바삭, 쿠키가 부서지는 순간 떨어진 조각들이 여기로 모인다. 가장 맛있는 한 입이 남긴 흔적까지 받아 안는 일—마지막 부스러기에도 다정한, 식탁의 조용한 마무리다."
ICON-1927,사진집게걸이줄,생활,고정|집게,모티프라마|폭스라마,줄,tɕul,"빨랫줄처럼 늘어뜨린 줄에 폴라로이드를 집게로 콕콕 매단다. 오늘 찍은 웃음들이 바람에 살랑이며 마르는 동안, 벽 한 칸이 작고 환한 추억의 전시장이 된다."
ICON-1928,추억타래실패,공연,,랩시선냥|소프트늑대,추억타래실패,tɕʰuʌktʰaɾɛsilpʰɛ,"엉킨 실을 풀어 가지런히 감아 둔 실패. 끊긴 자리마다 매듭을 지어 이어 온 것들. 기억도 이렇게 한 바퀴씩 천천히 되감으면, 짧아진 줄 알았던 길이 다시 길어진다."
ICON-1929,벽장식고리못덮개,문구,연결|고리,렌즈냥|리듬냥,벽장식고리못덮개,pjʌkdʑaŋsikɡoɾimotdʌpɡɛ,"못 자국을 가려 주는 작고 둥근 덮개. 무언가 걸려 있던 자리, 떼어 낸 뒤 남은 작은 흉터까지 가만히 덮으면 벽은 아무 일 없었던 듯 다시 매끈한 얼굴로 돌아온다."
ICON-1930,단체사진끼움틀,공연,,온기승환토끼|지덕멍,단체사진끼움틀,tantɕʰesadʑink͈iumtʰɯl,"여섯이 어깨를 바싹 붙이고 찍은 단체 사진. 끼움틀에 끼우는 순간 그날의 웃음과 온도가 함께 봉인된다. 액자란 흘러가는 하루를, 가장 조용히 멈춰 세우는 손이다."
ICON-1931,메모꽂이코르크판,문구,문서|메모,여우,판,pʰan,"압정 자국이 빼곡한 갈색 판. 잊으면 안 될 약속, 누가 붙여 둔 응원의 쪽지, 오늘 할 일이 겹겹이 꽂힌다. 머릿속 대신 기억해 주는, 책상 곁의 든든한 벽이다."
ICON-1932,리스걸이매듭,생활,,단정범|냥두고양이,리스걸이매듭,ɾisɯɡʌlimɛdɯp,문에 거는 리스 하나에도 손끝의 솜씨가 든다. 매듭을 단단히 지어야 바람 부는 계절에도 떨어지지 않으니까. 누군가를 반기는 마음은 늘 보이지 않는 곳에서부터 단단해진다.
